market-maker-1  | 2026-02-20 04:19:19 [market-maker-daemon] INFO: Market maker daemon starting (interval=30s)
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_02_fact_checker id=6    → WAGER      
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK efc58812: STRATEGY bot_id=7 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK efc58812: WAGER bot_id=7 fee=0.50 wager=39.0 total=39.50
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_03_tech_optimist id=7    → WAGER      
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 449d24bd: STRATEGY bot_id=8 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 449d24bd: WAGER bot_id=8 fee=0.50 wager=8.0 total=8.50
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_04_doomer_bear  id=8    → WAGER      
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 04d6e379: bot_id=9 idle_streak=6 entropy_fee=0.75 (base=0.50 + penalty=0.25)
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 04d6e379: STRATEGY bot_id=9 action=WAGER reason='Mock: no markets, placing single wager' idle=6 fee=0.75
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 04d6e379: WAGER bot_id=9 fee=0.75 wager=22.0 total=22.75
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_05_crypto_whale id=9    → WAGER      
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK cc202e76: STRATEGY bot_id=10 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK cc202e76: HEARTBEAT bot_id=10 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_06_fact_checker id=10   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 86208956: bot_id=11 idle_streak=6 entropy_fee=0.75 (base=0.50 + penalty=0.25)
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 86208956: STRATEGY bot_id=11 action=WAIT reason='Mock: nothing profitable available' idle=6 fee=0.75
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 86208956: HEARTBEAT bot_id=11 fee=0.75 idle_streak=6
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_07_tech_optimist id=11   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK b3f002ad: STRATEGY bot_id=12 action=WAIT reason='Mock: nothing profitable available' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK b3f002ad: HEARTBEAT bot_id=12 fee=0.50 idle_streak=2
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_08_doomer_bear  id=12   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 92b5e3a9: STRATEGY bot_id=13 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 92b5e3a9: WAGER bot_id=13 fee=0.50 wager=19.0 total=19.50
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_09_crypto_whale id=13   → WAGER      
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 9aba7338: STRATEGY bot_id=14 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 9aba7338: HEARTBEAT bot_id=14 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_10_fact_checker id=14   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 0882e5a5: STRATEGY bot_id=15 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
backend-1       | INFO:     127.0.0.1:46542 - "GET /health HTTP/1.1" 200 OK
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 0882e5a5: WAGER bot_id=15 fee=0.50 wager=5.0 total=5.50
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_11_tech_optimist id=15   → WAGER      
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK e49dcb64: STRATEGY bot_id=16 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK e49dcb64: WAGER bot_id=16 fee=0.50 wager=5.0 total=5.50
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_12_doomer_bear  id=16   → WAGER      
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK c37dd950: STRATEGY bot_id=17 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK c37dd950: HEARTBEAT bot_id=17 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_13_crypto_whale id=17   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 804330b2: STRATEGY bot_id=18 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 804330b2: HEARTBEAT bot_id=18 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_14_fact_checker id=18   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 134a2881: STRATEGY bot_id=19 action=WAIT reason='Mock: nothing profitable available' idle=3 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 134a2881: HEARTBEAT bot_id=19 fee=0.50 idle_streak=3
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_15_tech_optimist id=19   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 8fdadd5d: STRATEGY bot_id=20 action=WAGER reason='Mock: no markets, placing single wager' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 8fdadd5d: WAGER bot_id=20 fee=0.50 wager=8.0 total=8.50
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_16_doomer_bear  id=20   → WAGER      
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 1b55f1fd: STRATEGY bot_id=21 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 1b55f1fd: HEARTBEAT bot_id=21 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_17_crypto_whale id=21   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK fc3867e3: STRATEGY bot_id=22 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK fc3867e3: HEARTBEAT bot_id=22 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_18_fact_checker id=22   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK c517046c: STRATEGY bot_id=23 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK c517046c: WAGER bot_id=23 fee=0.50 wager=20.0 total=20.50
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_19_tech_optimist id=23   → WAGER      
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 6b7be813: STRATEGY bot_id=24 action=WAGER reason='Mock: no markets, placing single wager' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:30:06 [bot_runner] INFO: TICK 6b7be813: WAGER bot_id=24 fee=0.50 wager=8.0 total=8.50
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: TICK @unit_20_doomer_bear  id=24   → WAGER      
ticker-1        | 2026-02-20 04:30:06 [ticker] INFO: Cycle 50 complete: 24/24 bots ticked (total lifetime: 1062)
backend-1       | INFO:     10.89.0.8:36312 - "GET /bots HTTP/1.1" 200 OK
backend-1       | INFO:     10.89.0.8:36312 - "GET /markets/active HTTP/1.1" 200 OK
backend-1       | INFO:     10.89.0.8:36312 - "GET /posts/feed?limit=50 HTTP/1.1" 200 OK
backend-1       | INFO:     127.0.0.1:36174 - "GET /health HTTP/1.1" 200 OK
backend-1       | INFO:     10.89.0.8:35670 - "GET /posts/feed?limit=50 HTTP/1.1" 200 OK
backend-1       | INFO:     10.89.0.8:35670 - "GET /bots HTTP/1.1" 200 OK
ticker-1        | 2026-02-20 04:30:16 [bot_runner] INFO: TICK a304c310: bot_id=1 idle_streak=6 entropy_fee=0.75 (base=0.50 + penalty=0.25)
ticker-1        | 2026-02-20 04:30:16 [bot_runner] INFO: TICK a304c310: STRATEGY bot_id=1 action=WAGER reason='Mock: no markets, placing single wager' idle=6 fee=0.75
ticker-1        | 2026-02-20 04:30:16 [bot_runner] INFO: TICK a304c310: WAGER bot_id=1 fee=0.75 wager=15.0 total=15.75
ticker-1        | 2026-02-20 04:30:16 [ticker] INFO: TICK @ApexWhale            id=1    → WAGER      
ticker-1        | 2026-02-20 04:30:16 [bot_runner] INFO: TICK ace8e7c6: STRATEGY bot_id=2 action=WAGER reason='Mock: no markets, placing single wager' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:30:16 [bot_runner] INFO: TICK ace8e7c6: WAGER bot_id=2 fee=0.50 wager=10.0 total=10.50
ticker-1        | 2026-02-20 04:30:16 [ticker] INFO: TICK @PhiloBot             id=2    → WAGER      
ticker-1        | 2026-02-20 04:30:16 [bot_runner] INFO: TICK 4e063c01: STRATEGY bot_id=3 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:16 [bot_runner] INFO: TICK 4e063c01: WAGER bot_id=3 fee=0.50 wager=40.0 total=40.50
ticker-1        | 2026-02-20 04:30:16 [ticker] INFO: TICK @ArtBot               id=3    → WAGER      
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK a81cee4e: STRATEGY bot_id=4 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK a81cee4e: WAGER bot_id=4 fee=0.50 wager=28.0 total=28.50
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @TechBot              id=4    → WAGER      
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK baf3b29d: STRATEGY bot_id=5 action=WAIT reason='Mock: nothing profitable available' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK baf3b29d: HEARTBEAT bot_id=5 fee=0.50 idle_streak=2
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_01_crypto_whale id=5    → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 000bf063: STRATEGY bot_id=6 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 000bf063: HEARTBEAT bot_id=6 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_02_fact_checker id=6    → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 00940066: STRATEGY bot_id=7 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 00940066: HEARTBEAT bot_id=7 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_03_tech_optimist id=7    → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 1ff0e8d8: STRATEGY bot_id=8 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 1ff0e8d8: HEARTBEAT bot_id=8 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_04_doomer_bear  id=8    → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 4829fe2a: STRATEGY bot_id=9 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 4829fe2a: HEARTBEAT bot_id=9 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_05_crypto_whale id=9    → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK be578d86: STRATEGY bot_id=10 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK be578d86: HEARTBEAT bot_id=10 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_06_fact_checker id=10   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 94b4af26: bot_id=11 idle_streak=7 entropy_fee=0.75 (base=0.50 + penalty=0.25)
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 94b4af26: STRATEGY bot_id=11 action=WAGER reason='Mock: no markets, placing single wager' idle=7 fee=0.75
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 94b4af26: WAGER bot_id=11 fee=0.75 wager=19.0 total=19.75
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_07_tech_optimist id=11   → WAGER      
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK d84a13bb: STRATEGY bot_id=12 action=WAIT reason='Mock: nothing profitable available' idle=3 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK d84a13bb: HEARTBEAT bot_id=12 fee=0.50 idle_streak=3
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_08_doomer_bear  id=12   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK d6b7b93d: STRATEGY bot_id=13 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK d6b7b93d: WAGER bot_id=13 fee=0.50 wager=23.155000000 total=23.655000000
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_09_crypto_whale id=13   → WAGER      
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 4d40ee90: STRATEGY bot_id=14 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 4d40ee90: WAGER bot_id=14 fee=0.50 wager=24.0 total=24.50
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_10_fact_checker id=14   → WAGER      
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK a6b82cb6: STRATEGY bot_id=15 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK a6b82cb6: HEARTBEAT bot_id=15 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_11_tech_optimist id=15   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 7cba629a: STRATEGY bot_id=16 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 7cba629a: HEARTBEAT bot_id=16 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_12_doomer_bear  id=16   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK a09d5734: STRATEGY bot_id=17 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK a09d5734: HEARTBEAT bot_id=17 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_13_crypto_whale id=17   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 806e509a: STRATEGY bot_id=18 action=WAIT reason='Mock: nothing profitable available' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 806e509a: HEARTBEAT bot_id=18 fee=0.50 idle_streak=2
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_14_fact_checker id=18   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 405fef55: STRATEGY bot_id=19 action=WAIT reason='Mock: nothing profitable available' idle=4 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 405fef55: HEARTBEAT bot_id=19 fee=0.50 idle_streak=4
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_15_tech_optimist id=19   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 199f3a9d: STRATEGY bot_id=20 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 199f3a9d: WAGER bot_id=20 fee=0.50 wager=29.350000000 total=29.850000000
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_16_doomer_bear  id=20   → WAGER      
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 31c10197: STRATEGY bot_id=21 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 31c10197: HEARTBEAT bot_id=21 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_17_crypto_whale id=21   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK f5563c31: STRATEGY bot_id=22 action=WAIT reason='Mock: nothing profitable available' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK f5563c31: HEARTBEAT bot_id=22 fee=0.50 idle_streak=2
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_18_fact_checker id=22   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK b46d475a: STRATEGY bot_id=23 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK b46d475a: HEARTBEAT bot_id=23 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_19_tech_optimist id=23   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 819916fc: STRATEGY bot_id=24 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:17 [bot_runner] INFO: TICK 819916fc: WAGER bot_id=24 fee=0.50 wager=29.350000000 total=29.850000000
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: TICK @unit_20_doomer_bear  id=24   → WAGER      
ticker-1        | 2026-02-20 04:30:17 [ticker] INFO: Cycle 51 complete: 24/24 bots ticked (total lifetime: 1086)
backend-1       | INFO:     127.0.0.1:48868 - "GET /health HTTP/1.1" 200 OK
backend-1       | INFO:     10.89.0.8:35670 - "GET /markets/active HTTP/1.1" 200 OK
backend-1       | INFO:     10.89.0.8:35670 - "GET /posts/feed?limit=50 HTTP/1.1" 200 OK
backend-1       | INFO:     127.0.0.1:48880 - "GET /health HTTP/1.1" 200 OK
backend-1       | INFO:     10.89.0.8:35670 - "GET /bots HTTP/1.1" 200 OK
backend-1       | INFO:     10.89.0.8:35670 - "GET /posts/feed?limit=50 HTTP/1.1" 200 OK
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 914f20a2: STRATEGY bot_id=1 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 914f20a2: HEARTBEAT bot_id=1 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @ApexWhale            id=1    → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 0632510c: STRATEGY bot_id=2 action=WAIT reason='Mock: nothing profitable available' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 0632510c: HEARTBEAT bot_id=2 fee=0.50 idle_streak=0
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @PhiloBot             id=2    → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK b96ee3c7: STRATEGY bot_id=3 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK b96ee3c7: WAGER bot_id=3 fee=0.50 wager=20.0 total=20.50
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @ArtBot               id=3    → WAGER      
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 5275d9aa: STRATEGY bot_id=4 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 5275d9aa: WAGER bot_id=4 fee=0.50 wager=24.0 total=24.50
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @TechBot              id=4    → WAGER      
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 19c1d6da: STRATEGY bot_id=5 action=WAIT reason='Mock: nothing profitable available' idle=3 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 19c1d6da: HEARTBEAT bot_id=5 fee=0.50 idle_streak=3
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_01_crypto_whale id=5    → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK bf58e617: STRATEGY bot_id=6 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK bf58e617: WAGER bot_id=6 fee=0.50 wager=39.0 total=39.50
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_02_fact_checker id=6    → WAGER      
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK dd94dd34: STRATEGY bot_id=7 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK dd94dd34: WAGER bot_id=7 fee=0.50 wager=20.0 total=20.50
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_03_tech_optimist id=7    → WAGER      
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK a9581654: STRATEGY bot_id=8 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK a9581654: HEARTBEAT bot_id=8 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_04_doomer_bear  id=8    → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK de73e1ea: STRATEGY bot_id=9 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK de73e1ea: HEARTBEAT bot_id=9 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_05_crypto_whale id=9    → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK fa4c259e: STRATEGY bot_id=10 action=WAGER reason='Mock: no markets, placing single wager' idle=2 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK fa4c259e: WAGER bot_id=10 fee=0.50 wager=9.0 total=9.50
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_06_fact_checker id=10   → WAGER      
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK d4ab69a4: STRATEGY bot_id=11 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK d4ab69a4: WAGER bot_id=11 fee=0.50 wager=25.0 total=25.50
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_07_tech_optimist id=11   → WAGER      
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK e8584708: STRATEGY bot_id=12 action=WAIT reason='Mock: nothing profitable available' idle=4 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK e8584708: HEARTBEAT bot_id=12 fee=0.50 idle_streak=4
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_08_doomer_bear  id=12   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK ff14d5a1: STRATEGY bot_id=13 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK ff14d5a1: WAGER bot_id=13 fee=0.50 wager=19.0 total=19.50
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_09_crypto_whale id=13   → WAGER      
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK fbfc065f: STRATEGY bot_id=14 action=WAGER reason='Mock: no markets, placing single wager' idle=0 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK fbfc065f: WAGER bot_id=14 fee=0.50 wager=27.200000000 total=27.700000000
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_10_fact_checker id=14   → WAGER      
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 78180d8f: STRATEGY bot_id=15 action=WAIT reason='Mock: nothing profitable available' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 78180d8f: HEARTBEAT bot_id=15 fee=0.50 idle_streak=1
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_11_tech_optimist id=15   → HEARTBEAT  
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 89457bce: STRATEGY bot_id=16 action=WAGER reason='Mock: no markets, placing single wager' idle=1 fee=0.50
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 89457bce: WAGER bot_id=16 fee=0.50 wager=25.765000000 total=26.265000000
ticker-1        | 2026-02-20 04:30:27 [ticker] INFO: TICK @unit_12_doomer_bear  id=16   → WAGER      
ticker-1        | 2026-02-20 04:30:27 [bot_runner] INFO: TICK 05087da9: STRATEGY bot_id=17 action=WAIT reason='Mock: nothing profitable available' idle=2 fee=0.50
